	Autocorrelation	Lag	Model	Name
7	0.8903783719797073	7	Model 4	2_1333
8	0.8803336360207182	8	Model 4	2_1333
9	0.8810951353408886	9	Model 4	2_1333
0	1.0	0	Model 4	2_1334
1	0.950366614625578	1	Model 4	2_1334
2	0.941633690144856	2	Model 4	2_1334
3	0.9382419095794107	3	Model 4	2_1334
4	0.9291188796835359	4	Model 4	2_1334
5	0.9203228797761845	5	Model 4	2_1334
6	0.9049488244891952	6	Model 4	2_1334
7	0.8996712614050458	7	Model 4	2_1334
8	0.8963321705842964	8	Model 4	2_1334
9	0.8979749181372477	9	Model 4	2_1334
0	1.0	0	Model 4	2_1340
1	0.951517106739375	1	Model 4	2_1340
2	0.9255159189039578	2	Model 4	2_1340
3	0.9203033727007327	3	Model 4	2_1340
4	0.9123815596855679	4	Model 4	2_1340
5	0.9085995044700201	5	Model 4	2_1340
6	0.9068051775957661	6	Model 4	2_1340
7	0.8962013771417685	7	Model 4	2_1340
8	0.8983538514293498	8	Model 4	2_1340
9	0.8949159102146307	9	Model 4	2_1340
0	1.0	0	Model 4	2_1343
1	0.9417318039965649	1	Model 4	2_1343
2	0.8979688663970151	2	Model 4	2_1343
3	0.8702189638693463	3	Model 4	2_1343
4	0.8503639738929251	4	Model 4	2_1343
5	0.8452323310950928	5	Model 4	2_1343
6	0.8533191785679014	6	Model 4	2_1343
7	0.8712574109374254	7	Model 4	2_1343
8	0.8710482059300004	8	Model 4	2_1343
9	0.8738270819572348	9	Model 4	2_1343
0	1.0	0	Model 4	2_1348
1	0.9287980833502145	1	Model 4	2_1348
2	0.9008541298554682	2	Model 4	2_1348
3	0.8831399323648368	3	Model 4	2_1348
4	0.8703292858213055	4	Model 4	2_1348
5	0.8718852623807306	5	Model 4	2_1348
6	0.8783084333866789	6	Model 4	2_1348
7	0.86725386341803	7	Model 4	2_1348
8	0.8532753503787359	8	Model 4	2_1348
9	0.8558043439296337	9	Model 4	2_1348
0	1.0	0	Model 4	2_1354
1	0.8681680072165939	1	Model 4	2_1354
2	0.8193801899276688	2	Model 4	2_1354
3	0.8096651212176383	3	Model 4	2_1354
4	0.8051997629752813	4	Model 4	2_1354
5	0.7828109857939621	5	Model 4	2_1354
6	0.7554524848433095	6	Model 4	2_1354
7	0.7653443805774842	7	Model 4	2_1354
8	0.7712880008099245	8	Model 4	2_1354
9	0.7693223320433353	9	Model 4	2_1354
0	1.0	0	Model 4	2_1359
1	0.8766353181223796	1	Model 4	2_1359
2	0.8101012897455143	2	Model 4	2_1359
3	0.7733816319415563	3	Model 4	2_1359
4	0.7502674877175438	4	Model 4	2_1359
5	0.7242805507668152	5	Model 4	2_1359
6	0.7079441073034215	6	Model 4	2_1359
7	0.7081827701044588	7	Model 4	2_1359
8	0.7111278000034507	8	Model 4	2_1359
9	0.7282665146027213	9	Model 4	2_1359
0	1.0	0	Model 4	2_1367
1	0.9452369090042527	1	Model 4	2_1367
2	0.9044069207199756	2	Model 4	2_1367
3	0.8880710697286239	3	Model 4	2_1367
4	0.8795618986687417	4	Model 4	2_1367
5	0.8720064960872042	5	Model 4	2_1367
6	0.8617660915733101	6	Model 4	2_1367
7	0.8648293681109048	7	Model 4	2_1367
8	0.8600609904259883	8	Model 4	2_1367
9	0.8654881000397309	9	Model 4	2_1367
0	1.0	0	Model 4	2_1374
1	0.9108426410085645	1	Model 4	2_1374
2	0.8623949633280694	2	Model 4	2_1374
3	0.8104839709269283	3	Model 4	2_1374
4	0.7940665988433271	4	Model 4	2_1374
5	0.7968006226789403	5	Model 4	2_1374
6	0.7728756641808032	6	Model 4	2_1374
7	0.7693664340928074	7	Model 4	2_1374
8	0.7612214695443469	8	Model 4	2_1374
9	0.7759078013024726	9	Model 4	2_1374
0	1.0	0	Model 4	2_1382
1	0.9360633937360484	1	Model 4	2_1382
2	0.9155813801938772	2	Model 4	2_1382
3	0.9085541007956139	3	Model 4	2_1382
4	0.9028666417137542	4	Model 4	2_1382
5	0.9125173871954019	5	Model 4	2_1382
6	0.8965763244831274	6	Model 4	2_1382
7	0.8959234900003007	7	Model 4	2_1382
8	0.8995968556792939	8	Model 4	2_1382
9	0.8985639291079256	9	Model 4	2_1382
0	0.9999999999999999	0	Model 4	2_1387
1	0.9364193404745283	1	Model 4	2_1387
2	0.897875845377058	2	Model 4	2_1387
3	0.8741374977722481	3	Model 4	2_1387
4	0.8690304506041443	4	Model 4	2_1387
5	0.8616558031587542	5	Model 4	2_1387
6	0.8616093427350097	6	Model 4	2_1387
7	0.8473928759199998	7	Model 4	2_1387
8	0.8423482312620154	8	Model 4	2_1387
9	0.8336345387949199	9	Model 4	2_1387
0	1.0	0	Model 4	2_1389
1	0.9596109481188938	1	Model 4	2_1389
2	0.934014667243601	2	Model 4	2_1389
3	0.9226191141525213	3	Model 4	2_1389
4	0.9127418899156938	4	Model 4	2_1389
5	0.8968310172440012	5	Model 4	2_1389
6	0.8902011271723019	6	Model 4	2_1389
7	0.8881033860303689	7	Model 4	2_1389
8	0.8834872216172442	8	Model 4	2_1389
9	0.8753420678039607	9	Model 4	2_1389
0	1.0	0	Model 4	2_1398
1	0.9219253003296	1	Model 4	2_1398
2	0.8772398724197018	2	Model 4	2_1398
3	0.8523544993042123	3	Model 4	2_1398
4	0.8559145652977882	4	Model 4	2_1398
5	0.8404806510449164	5	Model 4	2_1398
6	0.8295999286556539	6	Model 4	2_1398
7	0.831262994578374	7	Model 4	2_1398
8	0.8220825462069985	8	Model 4	2_1398
9	0.8222196623634923	9	Model 4	2_1398
0	1.0	0	Model 4	2_1410
1	0.9660907533637977	1	Model 4	2_1410
2	0.9380749397526811	2	Model 4	2_1410
3	0.9241868962979884	3	Model 4	2_1410
4	0.918894852424227	4	Model 4	2_1410
5	0.9098285275480972	5	Model 4	2_1410
6	0.899976812717767	6	Model 4	2_1410
7	0.8887881147954675	7	Model 4	2_1410
8	0.8801084133762495	8	Model 4	2_1410
9	0.8697942040102582	9	Model 4	2_1410
0	1.0	0	Model 4	2_1411
1	0.9184731924534961	1	Model 4	2_1411
2	0.8760966001176715	2	Model 4	2_1411
3	0.868762260387059	3	Model 4	2_1411
4	0.8708269653047495	4	Model 4	2_1411
5	0.8627477410033394	5	Model 4	2_1411
6	0.8444669268992046	6	Model 4	2_1411
7	0.8513199696665441	7	Model 4	2_1411
8	0.8445287832864029	8	Model 4	2_1411
9	0.8249961802647533	9	Model 4	2_1411
0	1.0	0	Model 4	2_1412
1	0.9487098584412225	1	Model 4	2_1412
2	0.9261533314709856	2	Model 4	2_1412
3	0.9227052308709703	3	Model 4	2_1412
4	0.9173005523079519	4	Model 4	2_1412
5	0.9025793150046026	5	Model 4	2_1412
6	0.9118597726182384	6	Model 4	2_1412
7	0.9112478040827625	7	Model 4	2_1412
8	0.9035322888440186	8	Model 4	2_1412
9	0.9046932330363616	9	Model 4	2_1412
0	1.0	0	Model 4	2_1421
1	0.9442941037730556	1	Model 4	2_1421
2	0.9034085218379984	2	Model 4	2_1421
3	0.8776323756610751	3	Model 4	2_1421
4	0.8552330912510476	4	Model 4	2_1421
5	0.8360960290796356	5	Model 4	2_1421
6	0.8232449496509714	6	Model 4	2_1421
7	0.8211145784763367	7	Model 4	2_1421
8	0.8242505883391283	8	Model 4	2_1421
9	0.8140468568247099	9	Model 4	2_1421
0	0.9999999999999996	0	Model 4	2_1424
1	0.9329928492260414	1	Model 4	2_1424
2	0.9027912551151241	2	Model 4	2_1424
3	0.8773273137709908	3	Model 4	2_1424
4	0.8692998366322603	4	Model 4	2_1424
5	0.8547379341549386	5	Model 4	2_1424
6	0.8449963233997914	6	Model 4	2_1424
7	0.8490945327516192	7	Model 4	2_1424
8	0.8375383087784267	8	Model 4	2_1424
9	0.8362636235754777	9	Model 4	2_1424
0	1.0	0	Model 4	2_1425
1	0.9049939095626539	1	Model 4	2_1425
2	0.8891961440720572	2	Model 4	2_1425
3	0.8808410977705808	3	Model 4	2_1425
4	0.8832246480285447	4	Model 4	2_1425
5	0.8702247517096884	5	Model 4	2_1425
6	0.8555292069808722	6	Model 4	2_1425
7	0.8573157165357171	7	Model 4	2_1425
8	0.8389397826697779	8	Model 4	2_1425
9	0.8589618155420431	9	Model 4	2_1425
0	0.9999999999999998	0	Model 4	2_1441
1	0.9291092329311671	1	Model 4	2_1441
2	0.8979080591631561	2	Model 4	2_1441
3	0.8887384718981329	3	Model 4	2_1441
4	0.8699388682080758	4	Model 4	2_1441
5	0.8479220807641829	5	Model 4	2_1441
6	0.8228824767751647	6	Model 4	2_1441
7	0.805559167582278	7	Model 4	2_1441
8	0.7901992808413778	8	Model 4	2_1441
9	0.7796788830798684	9	Model 4	2_1441
0	1.0	0	Model 4	2_1449
1	0.9404806373432273	1	Model 4	2_1449
2	0.9140790914520601	2	Model 4	2_1449
3	0.8955688312269395	3	Model 4	2_1449
4	0.8838763410152466	4	Model 4	2_1449
5	0.8778664104942193	5	Model 4	2_1449
6	0.8654085244728804	6	Model 4	2_1449
7	0.8575791996229953	7	Model 4	2_1449
8	0.8581993207155713	8	Model 4	2_1449
9	0.8574065256898672	9	Model 4	2_1449
0	1.0	0	Model 4	2_1452
1	0.9584872699971408	1	Model 4	2_1452
2	0.9369859173967847	2	Model 4	2_1452
3	0.9273754510376621	3	Model 4	2_1452
4	0.9253823835751435	4	Model 4	2_1452
5	0.9263981667863518	5	Model 4	2_1452
6	0.9207477708570202	6	Model 4	2_1452
7	0.9097808884734484	7	Model 4	2_1452
8	0.9000070079004596	8	Model 4	2_1452
9	0.8892657710438224	9	Model 4	2_1452
0	1.0	0	Model 4	2_1453
1	0.9233065452659363	1	Model 4	2_1453
2	0.8952497029195954	2	Model 4	2_1453
3	0.8603706158699739	3	Model 4	2_1453
4	0.8352666296836034	4	Model 4	2_1453
5	0.8151698479474397	5	Model 4	2_1453
6	0.8107932181040591	6	Model 4	2_1453
7	0.7950257912993858	7	Model 4	2_1453
8	0.7763798397546352	8	Model 4	2_1453
9	0.7518628813829938	9	Model 4	2_1453
0	0.9999999999999998	0	Model 4	2_1472
1	0.9295504437341519	1	Model 4	2_1472
2	0.8925605286637341	2	Model 4	2_1472
3	0.8799240095633858	3	Model 4	2_1472
4	0.8681864718485203	4	Model 4	2_1472
5	0.8728212977884886	5	Model 4	2_1472
6	0.8567823700220829	6	Model 4	2_1472
7	0.8638597467281569	7	Model 4	2_1472
8	0.8727677830994582	8	Model 4	2_1472
9	0.8687045374539545	9	Model 4	2_1472
0	1.0	0	Model 4	2_1475
1	0.8622183272180954	1	Model 4	2_1475
2	0.8704731966633062	2	Model 4	2_1475
3	0.8251711539037128	3	Model 4	2_1475
4	0.8181527023274819	4	Model 4	2_1475
5	0.8039629466695907	5	Model 4	2_1475
6	0.8040839141057785	6	Model 4	2_1475
7	0.7981210149627738	7	Model 4	2_1475
8	0.8092931998141939	8	Model 4	2_1475
9	0.8018084180723496	9	Model 4	2_1475
0	1.0	0	Model 4	2_1481
1	0.9358293463795109	1	Model 4	2_1481
2	0.904337046858211	2	Model 4	2_1481
3	0.8760396960702161	3	Model 4	2_1481
4	0.8521007999376854	4	Model 4	2_1481
5	0.83921412143602	5	Model 4	2_1481
6	0.8336738518095806	6	Model 4	2_1481
7	0.8338729171960781	7	Model 4	2_1481
8	0.8281586439619603	8	Model 4	2_1481
9	0.8353251107275194	9	Model 4	2_1481
0	0.9999999999999999	0	Model 4	2_1483
1	0.9357500685829258	1	Model 4	2_1483
2	0.9008741733345712	2	Model 4	2_1483
3	0.8930709996044819	3	Model 4	2_1483
4	0.8905648715426775	4	Model 4	2_1483
5	0.891745713797848	5	Model 4	2_1483
6	0.8813698009011138	6	Model 4	2_1483
7	0.8746217994576058	7	Model 4	2_1483
8	0.8742730786250785	8	Model 4	2_1483
9	0.8733520564136866	9	Model 4	2_1483
0	0.9999999999999993	0	Model 4	2_1484
1	0.9460643821152875	1	Model 4	2_1484
2	0.8985329248011116	2	Model 4	2_1484
3	0.879332667354062	3	Model 4	2_1484
4	0.872335066969855	4	Model 4	2_1484
5	0.8605341905409932	5	Model 4	2_1484
6	0.8446733714823643	6	Model 4	2_1484
7	0.8419977818925325	7	Model 4	2_1484
8	0.8314199000933975	8	Model 4	2_1484
9	0.8224560008638989	9	Model 4	2_1484
0	1.0	0	Model 4	2_1486
1	0.94055217829034	1	Model 4	2_1486
2	0.9139615005468811	2	Model 4	2_1486
3	0.8982465023890349	3	Model 4	2_1486
4	0.892294928911498	4	Model 4	2_1486
5	0.8863253068286189	5	Model 4	2_1486
6	0.8880125562499511	6	Model 4	2_1486
7	0.8776966946859709	7	Model 4	2_1486
8	0.8618161400508919	8	Model 4	2_1486
9	0.8563390547953978	9	Model 4	2_1486
0	1.0	0	Model 4	2_1496
1	0.915758770683544	1	Model 4	2_1496
2	0.8617797992655924	2	Model 4	2_1496
3	0.8390943703048842	3	Model 4	2_1496
4	0.8341117501402677	4	Model 4	2_1496
5	0.8405666350994598	5	Model 4	2_1496
6	0.8594195461164447	6	Model 4	2_1496
7	0.8676123523586525	7	Model 4	2_1496
8	0.8519707110248247	8	Model 4	2_1496
9	0.8264213671822573	9	Model 4	2_1496
0	1.0	0	Model 4	2_1503
1	0.9074947685799627	1	Model 4	2_1503
2	0.8653256829475523	2	Model 4	2_1503
3	0.8596557393579332	3	Model 4	2_1503
4	0.8387441135911876	4	Model 4	2_1503
5	0.8291814466643022	5	Model 4	2_1503
6	0.8380294691301486	6	Model 4	2_1503
7	0.8195650660745064	7	Model 4	2_1503
8	0.8258081063009922	8	Model 4	2_1503
9	0.8165681542737223	9	Model 4	2_1503
0	1.0	0	Model 4	2_1504
1	0.9034080584339579	1	Model 4	2_1504
2	0.8437737141425534	2	Model 4	2_1504
3	0.8235704736057117	3	Model 4	2_1504
4	0.7995008057512125	4	Model 4	2_1504
5	0.8004885105700141	5	Model 4	2_1504
6	0.8047596630814453	6	Model 4	2_1504
7	0.7963581063556575	7	Model 4	2_1504
8	0.7938586974798634	8	Model 4	2_1504
9	0.7952050429791179	9	Model 4	2_1504
0	1.0	0	Model 4	2_1507
1	0.9189460576177587	1	Model 4	2_1507
2	0.8653654295488433	2	Model 4	2_1507
3	0.860697691763997	3	Model 4	2_1507
4	0.8673891110288104	4	Model 4	2_1507
5	0.8608260952311868	5	Model 4	2_1507
6	0.8478641482550127	6	Model 4	2_1507
7	0.8321326617133114	7	Model 4	2_1507
8	0.8357761971534253	8	Model 4	2_1507
9	0.8357099625738673	9	Model 4	2_1507
0	1.0	0	Model 4	2_1510
1	0.9359551922930855	1	Model 4	2_1510
2	0.9127398743543869	2	Model 4	2_1510
3	0.9065518133441968	3	Model 4	2_1510
4	0.9100317530136861	4	Model 4	2_1510
5	0.9135682249200497	5	Model 4	2_1510
6	0.8957250976212329	6	Model 4	2_1510
7	0.8910011045741834	7	Model 4	2_1510
8	0.8873134139846356	8	Model 4	2_1510
9	0.8905517794641012	9	Model 4	2_1510
0	1.0	0	Model 4	2_1512
1	0.9425459270800544	1	Model 4	2_1512
2	0.9121192915323431	2	Model 4	2_1512
3	0.8935787782552835	3	Model 4	2_1512
4	0.8969707268421752	4	Model 4	2_1512
5	0.9039413446469804	5	Model 4	2_1512
6	0.8978265948485451	6	Model 4	2_1512
7	0.8793288970605573	7	Model 4	2_1512
8	0.8746508830931052	8	Model 4	2_1512
9	0.8701692144570448	9	Model 4	2_1512
0	1.0	0	Model 4	2_1516
1	0.8895775288560711	1	Model 4	2_1516
2	0.8443169954120889	2	Model 4	2_1516
3	0.856567756820949	3	Model 4	2_1516
4	0.8611517909561415	4	Model 4	2_1516
5	0.8611055504683125	5	Model 4	2_1516
6	0.8704184428867191	6	Model 4	2_1516
7	0.8477677838421845	7	Model 4	2_1516
8	0.8357074977215523	8	Model 4	2_1516
9	0.8433986521093046	9	Model 4	2_1516
0	1.0	0	Model 4	2_1519
1	0.9122719613725356	1	Model 4	2_1519
2	0.8595751907243416	2	Model 4	2_1519
3	0.8345499608247299	3	Model 4	2_1519
4	0.81202519826204	4	Model 4	2_1519
5	0.8042561664241731	5	Model 4	2_1519
6	0.7709708140614748	6	Model 4	2_1519
7	0.7611444353012053	7	Model 4	2_1519
8	0.7618687428114199	8	Model 4	2_1519
9	0.7694662126696286	9	Model 4	2_1519
0	1.0	0	Model 4	2_1520
1	0.9357378330670281	1	Model 4	2_1520
2	0.9034038357346595	2	Model 4	2_1520
3	0.8802829589526804	3	Model 4	2_1520
4	0.8724799212865583	4	Model 4	2_1520
5	0.8570061071345529	5	Model 4	2_1520
6	0.8414559997816053	6	Model 4	2_1520
7	0.8457191492679548	7	Model 4	2_1520
8	0.8421148592308582	8	Model 4	2_1520
9	0.8375961561882346	9	Model 4	2_1520
0	1.0	0	Model 4	2_1528
1	0.9271202391587225	1	Model 4	2_1528
2	0.8852954991929143	2	Model 4	2_1528
3	0.8719280453301702	3	Model 4	2_1528
4	0.85994189205004	4	Model 4	2_1528
5	0.8501044208473171	5	Model 4	2_1528
6	0.8340517524064149	6	Model 4	2_1528
7	0.8331350111044281	7	Model 4	2_1528
8	0.8269693356435712	8	Model 4	2_1528
9	0.837229652682984	9	Model 4	2_1528
0	1.0	0	Model 4	2_1531
1	0.9398184167005688	1	Model 4	2_1531
2	0.8874526313144858	2	Model 4	2_1531
3	0.8590964021564707	3	Model 4	2_1531
4	0.8363845848803074	4	Model 4	2_1531
5	0.7984099003979083	5	Model 4	2_1531
6	0.7704153949385296	6	Model 4	2_1531
7	0.7545402133011035	7	Model 4	2_1531
8	0.7497131504385544	8	Model 4	2_1531
9	0.7467217035799253	9	Model 4	2_1531
0	1.0	0	Model 4	2_1536
1	0.9267813312746906	1	Model 4	2_1536
2	0.8833843286740387	2	Model 4	2_1536
3	0.8644204335820536	3	Model 4	2_1536
4	0.8591195215863447	4	Model 4	2_1536
5	0.8555060449417272	5	Model 4	2_1536
6	0.8582676115903709	6	Model 4	2_1536
7	0.860527241705838	7	Model 4	2_1536
8	0.8588419492495007	8	Model 4	2_1536
9	0.84521706545521	9	Model 4	2_1536
0	0.9999999999999999	0	Model 4	2_1543
1	0.9314519886616863	1	Model 4	2_1543
2	0.8966583651431626	2	Model 4	2_1543
3	0.8786494821982433	3	Model 4	2_1543
4	0.8694816749709184	4	Model 4	2_1543
5	0.874524722151372	5	Model 4	2_1543
6	0.8782551493640166	6	Model 4	2_1543
7	0.8694817550495388	7	Model 4	2_1543
8	0.8682182787874146	8	Model 4	2_1543
9	0.8604863450548956	9	Model 4	2_1543
0	1.0	0	Model 4	2_1553
1	0.9411885517770993	1	Model 4	2_1553
2	0.9030013628204575	2	Model 4	2_1553
3	0.8821111989247455	3	Model 4	2_1553
4	0.8609113135388203	4	Model 4	2_1553
5	0.8425473256283822	5	Model 4	2_1553
6	0.823497424605582	6	Model 4	2_1553
7	0.8180488049986256	7	Model 4	2_1553
8	0.812444497802141	8	Model 4	2_1553
9	0.8026683492281854	9	Model 4	2_1553
0	0.9999999999999999	0	Model 4	2_1554
1	0.9444084104265451	1	Model 4	2_1554
2	0.9203438412951261	2	Model 4	2_1554
3	0.9191147137656823	3	Model 4	2_1554
4	0.912870752445253	4	Model 4	2_1554
5	0.8943226405416566	5	Model 4	2_1554
6	0.8829862963214425	6	Model 4	2_1554
7	0.8773470061952844	7	Model 4	2_1554
8	0.8734674509031215	8	Model 4	2_1554
9	0.8710713211804331	9	Model 4	2_1554
0	1.0	0	Model 4	2_1556
1	0.9444791511611638	1	Model 4	2_1556
2	0.9110666031872803	2	Model 4	2_1556
3	0.886069888911232	3	Model 4	2_1556
4	0.8708302160091809	4	Model 4	2_1556
5	0.8674142695489472	5	Model 4	2_1556
6	0.862840252569796	6	Model 4	2_1556
7	0.863737384677145	7	Model 4	2_1556
8	0.8663214261427666	8	Model 4	2_1556
9	0.8810561612971892	9	Model 4	2_1556
0	1.0	0	Model 4	2_1557
1	0.9582665305328409	1	Model 4	2_1557
2	0.9371129254267724	2	Model 4	2_1557
3	0.9277548395416187	3	Model 4	2_1557
4	0.9133848699913482	4	Model 4	2_1557
5	0.9071855217810096	5	Model 4	2_1557
6	0.9012106590031022	6	Model 4	2_1557
7	0.8977487427874448	7	Model 4	2_1557
8	0.8915192293909185	8	Model 4	2_1557
9	0.8844120067108169	9	Model 4	2_1557
0	1.0	0	Model 4	2_1565
1	0.9255979419953099	1	Model 4	2_1565
2	0.886226981352374	2	Model 4	2_1565
3	0.8650863493798139	3	Model 4	2_1565
4	0.8391214190630522	4	Model 4	2_1565
5	0.8248193515532665	5	Model 4	2_1565
6	0.8196306467559793	6	Model 4	2_1565
7	0.8130644108137767	7	Model 4	2_1565
8	0.7963887479320323	8	Model 4	2_1565
9	0.7851983373236521	9	Model 4	2_1565
0	1.0	0	Model 4	2_1566
1	0.9206947759067784	1	Model 4	2_1566
2	0.8833457121263539	2	Model 4	2_1566
3	0.8740321973178083	3	Model 4	2_1566
4	0.872570627311179	4	Model 4	2_1566
5	0.8608632369601185	5	Model 4	2_1566
6	0.838182839478078	6	Model 4	2_1566
7	0.8304658350871227	7	Model 4	2_1566
8	0.8167032428599407	8	Model 4	2_1566
9	0.8028798366343791	9	Model 4	2_1566
0	1.0	0	Model 4	2_1567
1	0.9268251967600366	1	Model 4	2_1567
2	0.8866873251080584	2	Model 4	2_1567
3	0.8619666860704353	3	Model 4	2_1567
4	0.8376080325436163	4	Model 4	2_1567
5	0.8112947284374026	5	Model 4	2_1567
6	0.7810388404765582	6	Model 4	2_1567
7	0.7718274799684707	7	Model 4	2_1567
8	0.7684891586996607	8	Model 4	2_1567
9	0.774868619278989	9	Model 4	2_1567
0	1.0	0	Model 4	2_1570
1	0.8506308039015322	1	Model 4	2_1570
2	0.8007085731861857	2	Model 4	2_1570
3	0.7689472085736724	3	Model 4	2_1570
4	0.7270151147958851	4	Model 4	2_1570
5	0.7160546884205713	5	Model 4	2_1570
6	0.6999258442683258	6	Model 4	2_1570
7	0.7151767288316593	7	Model 4	2_1570
8	0.6758270510089803	8	Model 4	2_1570
9	0.662206560942211	9	Model 4	2_1570
0	1.0	0	Model 4	2_1579
1	0.9278125495121111	1	Model 4	2_1579
2	0.8725018944370798	2	Model 4	2_1579
3	0.8265034691900617	3	Model 4	2_1579
4	0.7925167779208139	4	Model 4	2_1579
5	0.7799116874440143	5	Model 4	2_1579
6	0.7804366386433105	6	Model 4	2_1579
7	0.7786155086822031	7	Model 4	2_1579
8	0.7846091368128525	8	Model 4	2_1579
9	0.775737551971702	9	Model 4	2_1579
0	0.9999999999999998	0	Model 4	2_1582
1	0.9140513947289624	1	Model 4	2_1582
2	0.8754811129390065	2	Model 4	2_1582
3	0.8597601416122289	3	Model 4	2_1582
4	0.8500512517145388	4	Model 4	2_1582
5	0.8476380800214655	5	Model 4	2_1582
6	0.8388499530014983	6	Model 4	2_1582
7	0.8376479801209934	7	Model 4	2_1582
8	0.8469572871834878	8	Model 4	2_1582
9	0.8376722248704769	9	Model 4	2_1582
0	1.0	0	Model 4	2_1595
1	0.9628849314740777	1	Model 4	2_1595
2	0.9339676995681586	2	Model 4	2_1595
3	0.9226944554097943	3	Model 4	2_1595
4	0.914247460489435	4	Model 4	2_1595
5	0.9127137366918167	5	Model 4	2_1595
6	0.9081582333933841	6	Model 4	2_1595
7	0.8930168514113388	7	Model 4	2_1595
8	0.8816283186941098	8	Model 4	2_1595
9	0.8778967808835589	9	Model 4	2_1595
0	1.0	0	Model 4	2_1596
1	0.9338953869015361	1	Model 4	2_1596
2	0.9079955545386431	2	Model 4	2_1596
3	0.9000184094142738	3	Model 4	2_1596
4	0.894060461587331	4	Model 4	2_1596
5	0.8928980438600673	5	Model 4	2_1596
6	0.8983384538103557	6	Model 4	2_1596
7	0.896970044134311	7	Model 4	2_1596
8	0.8881675977363924	8	Model 4	2_1596
9	0.8834481907868073	9	Model 4	2_1596
0	1.0	0	Model 4	2_1597
1	0.9182788293550153	1	Model 4	2_1597
2	0.8642553662884552	2	Model 4	2_1597
3	0.8403321360373401	3	Model 4	2_1597
4	0.8314100913013106	4	Model 4	2_1597
5	0.8335690348003466	5	Model 4	2_1597
6	0.8215309034361243	6	Model 4	2_1597
7	0.7883963701666193	7	Model 4	2_1597
8	0.763511194281322	8	Model 4	2_1597
9	0.7645307515422107	9	Model 4	2_1597
0	1.0	0	Model 4	2_1602
1	0.9536481174085187	1	Model 4	2_1602
2	0.925609133562552	2	Model 4	2_1602
3	0.9170221364838164	3	Model 4	2_1602
4	0.911898684116661	4	Model 4	2_1602
5	0.9141307008724296	5	Model 4	2_1602
6	0.908847174873842	6	Model 4	2_1602
7	0.8982091049662525	7	Model 4	2_1602
8	0.8926998234605154	8	Model 4	2_1602
9	0.8952506948053163	9	Model 4	2_1602
0	1.0	0	Model 4	2_1604
1	0.967910451262621	1	Model 4	2_1604
2	0.9516578348256215	2	Model 4	2_1604
3	0.9420662982132253	3	Model 4	2_1604
4	0.9368743943607799	4	Model 4	2_1604
5	0.9251955460941367	5	Model 4	2_1604
6	0.9190739037025598	6	Model 4	2_1604
7	0.9127101454241796	7	Model 4	2_1604
8	0.9021452198072357	8	Model 4	2_1604
9	0.899463362371654	9	Model 4	2_1604
0	1.0	0	Model 4	2_1606
1	0.9293770042646782	1	Model 4	2_1606
2	0.8879576210496851	2	Model 4	2_1606
3	0.867065427419359	3	Model 4	2_1606
4	0.8519381879059829	4	Model 4	2_1606
5	0.8389015134750043	5	Model 4	2_1606
6	0.8358069441119426	6	Model 4	2_1606
7	0.8298141687661625	7	Model 4	2_1606
8	0.820892225724089	8	Model 4	2_1606
9	0.8055363184260527	9	Model 4	2_1606
0	1.0	0	Model 4	2_1608
1	0.9496886823290721	1	Model 4	2_1608
2	0.9316958206038621	2	Model 4	2_1608
3	0.9252640763371243	3	Model 4	2_1608
4	0.9236702482390342	4	Model 4	2_1608
5	0.9056560839583674	5	Model 4	2_1608
6	0.8962428880259142	6	Model 4	2_1608
7	0.8904966056453496	7	Model 4	2_1608
8	0.8875154066400788	8	Model 4	2_1608
9	0.880486181336098	9	Model 4	2_1608
0	0.9999999999999998	0	Model 4	2_1617
1	0.9254539885950182	1	Model 4	2_1617
2	0.8717160818494901	2	Model 4	2_1617
3	0.8577119014928264	3	Model 4	2_1617
4	0.8478630766709666	4	Model 4	2_1617
5	0.8413287142591906	5	Model 4	2_1617
6	0.8425750502454182	6	Model 4	2_1617
7	0.8367688085822594	7	Model 4	2_1617
8	0.8377411878742592	8	Model 4	2_1617
9	0.8310190416621587	9	Model 4	2_1617
0	1.0	0	Model 4	2_1619
1	0.9454245811856631	1	Model 4	2_1619
2	0.9204270054866477	2	Model 4	2_1619
3	0.8971723039347098	3	Model 4	2_1619
4	0.8921392369480627	4	Model 4	2_1619
5	0.873211454492784	5	Model 4	2_1619
6	0.873720573320443	6	Model 4	2_1619
7	0.8723841669613602	7	Model 4	2_1619
8	0.8748917668708505	8	Model 4	2_1619
9	0.8731882841269334	9	Model 4	2_1619
0	1.0	0	Model 4	2_1623
1	0.9180100863451147	1	Model 4	2_1623
2	0.8884024550420838	2	Model 4	2_1623
