,Correlations,Quantity,Name,Centrality,Length
0,0.09316968540366657,Torsion,Curve 145,linear,Length 400
1,-0.006316098016304615,Curvature,Curve 145,linear,Length 400
2,-0.020977758792286378,Density,Curve 145,linear,Length 400
0,0.0577152092224166,Torsion,Curve 146,max,Length 400
1,-0.07570037525550248,Curvature,Curve 146,max,Length 400
2,0.16140989226312777,Density,Curve 146,max,Length 400
0,0.006978322085051657,Torsion,Curve 146,linear,Length 400
1,-0.03414041492039715,Curvature,Curve 146,linear,Length 400
2,0.3872356083945378,Density,Curve 146,linear,Length 400
0,0.08842767525422618,Torsion,Curve 147,max,Length 400
1,-0.1114392287964371,Curvature,Curve 147,max,Length 400
2,0.09373509870736799,Density,Curve 147,max,Length 400
0,-0.02853852837048352,Torsion,Curve 147,linear,Length 400
1,-0.035406737378168504,Curvature,Curve 147,linear,Length 400
2,-0.049505114604562736,Density,Curve 147,linear,Length 400
0,0.038257664004512734,Torsion,Curve 148,max,Length 400
1,-0.18175703625024325,Curvature,Curve 148,max,Length 400
2,0.031755605122025875,Density,Curve 148,max,Length 400
0,0.08171131159680549,Torsion,Curve 148,linear,Length 400
1,-0.06518772416869069,Curvature,Curve 148,linear,Length 400
2,-0.27170683483964636,Density,Curve 148,linear,Length 400
0,0.07422196509700689,Torsion,Curve 149,max,Length 400
1,-0.12441957927012365,Curvature,Curve 149,max,Length 400
2,-0.0014717117619083872,Density,Curve 149,max,Length 400
0,-0.00725315144663993,Torsion,Curve 149,linear,Length 400
1,0.008245978310514006,Curvature,Curve 149,linear,Length 400
2,-0.029024292009421016,Density,Curve 149,linear,Length 400
0,0.02127403026098377,Torsion,Curve 150,max,Length 400
1,-0.08719923134823923,Curvature,Curve 150,max,Length 400
2,-0.012176654305469898,Density,Curve 150,max,Length 400
0,0.03859280651870927,Torsion,Curve 150,linear,Length 400
1,-0.011123427327766203,Curvature,Curve 150,linear,Length 400
2,-0.15815854006231952,Density,Curve 150,linear,Length 400
0,0.002510559707884809,Torsion,Curve 151,max,Length 400
1,-0.010946641492701309,Curvature,Curve 151,max,Length 400
2,0.35404254250219913,Density,Curve 151,max,Length 400
0,0.0034138937533130386,Torsion,Curve 151,linear,Length 400
1,0.0008276170134500616,Curvature,Curve 151,linear,Length 400
2,-0.20444354509471274,Density,Curve 151,linear,Length 400
0,0.0828225898077031,Torsion,Curve 152,max,Length 400
1,-0.049200586183621206,Curvature,Curve 152,max,Length 400
2,-0.08522361162941787,Density,Curve 152,max,Length 400
0,0.11172740559847111,Torsion,Curve 152,linear,Length 400
1,-0.01670670162474001,Curvature,Curve 152,linear,Length 400
2,-0.14898622311572707,Density,Curve 152,linear,Length 400
0,0.0476980228291533,Torsion,Curve 153,max,Length 400
1,-0.1432871965818264,Curvature,Curve 153,max,Length 400
2,0.4067802109574659,Density,Curve 153,max,Length 400
0,-0.03504885393112863,Torsion,Curve 153,linear,Length 400
1,-0.054025241367159485,Curvature,Curve 153,linear,Length 400
2,0.18096662934753266,Density,Curve 153,linear,Length 400
0,-0.07613098042592244,Torsion,Curve 154,max,Length 400
1,-0.08874155512237168,Curvature,Curve 154,max,Length 400
2,0.48288581930254953,Density,Curve 154,max,Length 400
0,0.006394988281472075,Torsion,Curve 154,linear,Length 400
1,-0.045027911146916545,Curvature,Curve 154,linear,Length 400
2,0.07597656411316757,Density,Curve 154,linear,Length 400
0,0.036822952518900824,Torsion,Curve 155,max,Length 400
1,-0.09700691451038786,Curvature,Curve 155,max,Length 400
2,0.2840968676124194,Density,Curve 155,max,Length 400
0,0.0016299620616405288,Torsion,Curve 155,linear,Length 400
1,-0.06969019010919719,Curvature,Curve 155,linear,Length 400
2,-0.051200105129490726,Density,Curve 155,linear,Length 400
0,0.04537060903746602,Torsion,Curve 156,max,Length 400
1,-0.21555571621047218,Curvature,Curve 156,max,Length 400
2,-0.06892595000346438,Density,Curve 156,max,Length 400
0,0.05043326141779324,Torsion,Curve 156,linear,Length 400
1,-0.11433059674573132,Curvature,Curve 156,linear,Length 400
2,-0.16876439948248734,Density,Curve 156,linear,Length 400
0,-0.12414161182613645,Torsion,Curve 157,max,Length 400
1,-0.06815843490258919,Curvature,Curve 157,max,Length 400
2,0.24073961746849806,Density,Curve 157,max,Length 400
0,0.023444050879491724,Torsion,Curve 157,linear,Length 400
1,-0.022674410060608954,Curvature,Curve 157,linear,Length 400
2,-0.21926592755841054,Density,Curve 157,linear,Length 400
0,0.06570960276730695,Torsion,Curve 158,max,Length 400
1,-0.11729128704539118,Curvature,Curve 158,max,Length 400
2,-0.041823557158330964,Density,Curve 158,max,Length 400
0,-0.008274666083748434,Torsion,Curve 158,linear,Length 400
1,-0.07243708860258412,Curvature,Curve 158,linear,Length 400
2,-0.062230375166957855,Density,Curve 158,linear,Length 400
0,0.0015889550635300926,Torsion,Curve 159,max,Length 400
1,-0.08414741095667733,Curvature,Curve 159,max,Length 400
2,0.16496378700791592,Density,Curve 159,max,Length 400
0,-0.08012898747091532,Torsion,Curve 159,linear,Length 400
1,0.00926369329760674,Curvature,Curve 159,linear,Length 400
2,-0.09001625909380626,Density,Curve 159,linear,Length 400
0,0.08552708337736904,Torsion,Curve 160,max,Length 400
1,-0.12944427009262963,Curvature,Curve 160,max,Length 400
2,-0.05363593933953114,Density,Curve 160,max,Length 400
0,0.01033415064009719,Torsion,Curve 160,linear,Length 400
1,-0.031689458793953844,Curvature,Curve 160,linear,Length 400
2,-0.27156611684930554,Density,Curve 160,linear,Length 400
0,0.025510279811861616,Torsion,Curve 161,max,Length 400
1,-0.032360513975037475,Curvature,Curve 161,max,Length 400
2,0.2364224480642437,Density,Curve 161,max,Length 400
0,0.10269563768089372,Torsion,Curve 161,linear,Length 400
1,0.1139057400455539,Curvature,Curve 161,linear,Length 400
2,-0.2939665923093331,Density,Curve 161,linear,Length 400
0,0.06280574576631101,Torsion,Curve 162,max,Length 400
1,-0.045593345659467266,Curvature,Curve 162,max,Length 400
2,-0.150532160940013,Density,Curve 162,max,Length 400
0,0.02304144487201621,Torsion,Curve 162,linear,Length 400
1,-0.0257414287684415,Curvature,Curve 162,linear,Length 400
2,-0.13095379228759885,Density,Curve 162,linear,Length 400
0,0.09803115382453138,Torsion,Curve 163,max,Length 400
1,-0.09756634338522484,Curvature,Curve 163,max,Length 400
2,0.22915062343563677,Density,Curve 163,max,Length 400
0,0.03080756254720706,Torsion,Curve 163,linear,Length 400
1,-0.09144061893354306,Curvature,Curve 163,linear,Length 400
2,0.1357694444172451,Density,Curve 163,linear,Length 400
0,0.01861046998717477,Torsion,Curve 164,max,Length 400
1,-0.13905935321684715,Curvature,Curve 164,max,Length 400
2,-0.06584643559083697,Density,Curve 164,max,Length 400
0,-0.05305214710778206,Torsion,Curve 164,linear,Length 400
1,-0.030101374056060597,Curvature,Curve 164,linear,Length 400
2,-0.15610116885552566,Density,Curve 164,linear,Length 400
0,0.06705375555286491,Torsion,Curve 165,max,Length 400
1,-0.11872808373336605,Curvature,Curve 165,max,Length 400
2,0.22142240480018024,Density,Curve 165,max,Length 400
0,0.004256385524961245,Torsion,Curve 165,linear,Length 400
1,-0.10386088700411358,Curvature,Curve 165,linear,Length 400
2,-0.08254511909914243,Density,Curve 165,linear,Length 400
0,0.0701185909059154,Torsion,Curve 166,max,Length 400
1,-0.011744087290005017,Curvature,Curve 166,max,Length 400
2,0.06629012090729275,Density,Curve 166,max,Length 400
0,0.025751250199381345,Torsion,Curve 166,linear,Length 400
1,-0.020068599415717252,Curvature,Curve 166,linear,Length 400
2,-0.12924381414052602,Density,Curve 166,linear,Length 400
0,0.12041391596451224,Torsion,Curve 167,max,Length 400
1,-0.13152030250235552,Curvature,Curve 167,max,Length 400
2,0.07850246828119303,Density,Curve 167,max,Length 400
0,0.028920292724421964,Torsion,Curve 167,linear,Length 400
1,-0.02935467172370744,Curvature,Curve 167,linear,Length 400
2,-0.23977008109598488,Density,Curve 167,linear,Length 400
0,0.011322214485834068,Torsion,Curve 168,max,Length 400
1,-0.03517477217416944,Curvature,Curve 168,max,Length 400
2,-0.03608147829020773,Density,Curve 168,max,Length 400
0,0.07425618277296557,Torsion,Curve 168,linear,Length 400
1,-0.04049008269042115,Curvature,Curve 168,linear,Length 400
2,-0.25157427730095216,Density,Curve 168,linear,Length 400
0,0.19558341538819568,Torsion,Curve 169,max,Length 400
1,-0.13876662406951007,Curvature,Curve 169,max,Length 400
2,-0.039836257604003104,Density,Curve 169,max,Length 400
0,0.11192582224639354,Torsion,Curve 169,linear,Length 400
1,-0.04575388513154418,Curvature,Curve 169,linear,Length 400
2,-0.20134023892094305,Density,Curve 169,linear,Length 400
0,0.11944323097172913,Torsion,Curve 170,max,Length 400
1,-0.13099721742978696,Curvature,Curve 170,max,Length 400
2,-0.17501308481217645,Density,Curve 170,max,Length 400
0,0.062302270106522825,Torsion,Curve 170,linear,Length 400
1,-0.11828527455740842,Curvature,Curve 170,linear,Length 400
2,-0.2778906343221539,Density,Curve 170,linear,Length 400
0,-0.010911083397360181,Torsion,Curve 171,max,Length 400
1,-0.05148914116376786,Curvature,Curve 171,max,Length 400
2,0.22587037325027245,Density,Curve 171,max,Length 400
0,0.02367915306021814,Torsion,Curve 171,linear,Length 400
1,-0.044933027566153166,Curvature,Curve 171,linear,Length 400
2,-0.15014532399407876,Density,Curve 171,linear,Length 400
0,0.07318209960277391,Torsion,Curve 172,max,Length 400
1,-0.09794496485084338,Curvature,Curve 172,max,Length 400
2,0.1563921653545373,Density,Curve 172,max,Length 400
0,-0.018134455867498185,Torsion,Curve 172,linear,Length 400
1,-0.005411665061448542,Curvature,Curve 172,linear,Length 400
2,0.1941598982585404,Density,Curve 172,linear,Length 400
0,0.09282531711867546,Torsion,Curve 173,max,Length 400
1,-0.028698386142307186,Curvature,Curve 173,max,Length 400
2,0.07456033727073376,Density,Curve 173,max,Length 400
0,0.11549902787240902,Torsion,Curve 173,linear,Length 400
1,-0.06699675592872524,Curvature,Curve 173,linear,Length 400
2,-0.26750385832952933,Density,Curve 173,linear,Length 400
0,0.06437082174616404,Torsion,Curve 174,max,Length 400
1,-0.17898015810864923,Curvature,Curve 174,max,Length 400
2,-0.04426866111558632,Density,Curve 174,max,Length 400
0,0.04447289284571942,Torsion,Curve 174,linear,Length 400
1,-0.050912518776785105,Curvature,Curve 174,linear,Length 400
2,-0.16166431938343714,Density,Curve 174,linear,Length 400
0,0.12077155760994218,Torsion,Curve 175,max,Length 400
1,-0.039450706077405265,Curvature,Curve 175,max,Length 400
2,0.234158530632378,Density,Curve 175,max,Length 400
0,-0.03587579827106355,Torsion,Curve 175,linear,Length 400
1,-0.023299090968661434,Curvature,Curve 175,linear,Length 400
2,-0.02410641482950374,Density,Curve 175,linear,Length 400
0,0.017773022591752556,Torsion,Curve 176,max,Length 400
1,-0.13516270803029715,Curvature,Curve 176,max,Length 400
2,0.1801179857027757,Density,Curve 176,max,Length 400
0,0.01039875636493589,Torsion,Curve 176,linear,Length 400
1,-0.044418322287766494,Curvature,Curve 176,linear,Length 400
2,-0.08500595283131973,Density,Curve 176,linear,Length 400
0,-0.058402628035346744,Torsion,Curve 177,max,Length 400
1,-0.12934181057833916,Curvature,Curve 177,max,Length 400
2,0.16273538102905208,Density,Curve 177,max,Length 400
0,0.05759233738732687,Torsion,Curve 177,linear,Length 400
1,-0.06424293755424237,Curvature,Curve 177,linear,Length 400
2,-0.018015883002484395,Density,Curve 177,linear,Length 400
0,0.09179194912190485,Torsion,Curve 178,max,Length 400
1,-0.1154397008334054,Curvature,Curve 178,max,Length 400
2,0.12553736107521868,Density,Curve 178,max,Length 400
0,0.08553883179096276,Torsion,Curve 178,linear,Length 400
1,-0.05228211438316627,Curvature,Curve 178,linear,Length 400
2,0.019345410061078625,Density,Curve 178,linear,Length 400
0,0.009933443281345522,Torsion,Curve 179,max,Length 400
1,-0.19545725739919836,Curvature,Curve 179,max,Length 400
2,0.17160395826613428,Density,Curve 179,max,Length 400
0,0.10455052183572891,Torsion,Curve 179,linear,Length 400
1,-0.039031304023414794,Curvature,Curve 179,linear,Length 400
2,-0.0590268237638576,Density,Curve 179,linear,Length 400
0,0.03088429632457126,Torsion,Curve 180,max,Length 400
1,-0.09406531405928309,Curvature,Curve 180,max,Length 400
2,0.16765070408695268,Density,Curve 180,max,Length 400
0,-0.0798016405646803,Torsion,Curve 180,linear,Length 400
1,-0.03714162498748325,Curvature,Curve 180,linear,Length 400
2,0.23768977410133812,Density,Curve 180,linear,Length 400
0,0.08862380878500362,Torsion,Curve 181,max,Length 400
1,-0.03951869899483388,Curvature,Curve 181,max,Length 400
2,0.23192492229292186,Density,Curve 181,max,Length 400
0,0.07501358783569023,Torsion,Curve 181,linear,Length 400
1,0.07711043204294651,Curvature,Curve 181,linear,Length 400
2,-0.19787884146779552,Density,Curve 181,linear,Length 400
0,-0.033548207602235564,Torsion,Curve 182,max,Length 400
1,-0.0026093764156906664,Curvature,Curve 182,max,Length 400
2,0.1026180132969891,Density,Curve 182,max,Length 400
0,-0.06677237739697184,Torsion,Curve 182,linear,Length 400
1,-0.0021651670253802196,Curvature,Curve 182,linear,Length 400
2,-0.17559329095796594,Density,Curve 182,linear,Length 400
0,0.022973303942395763,Torsion,Curve 183,max,Length 400
1,-0.046849102370789646,Curvature,Curve 183,max,Length 400
2,0.09248092102915163,Density,Curve 183,max,Length 400
0,0.022772551351546873,Torsion,Curve 183,linear,Length 400
1,-0.013925636739552777,Curvature,Curve 183,linear,Length 400
2,-0.016567607644090227,Density,Curve 183,linear,Length 400
0,0.05602154502742265,Torsion,Curve 184,max,Length 400
1,-0.08389432278586038,Curvature,Curve 184,max,Length 400
2,0.02944332969207274,Density,Curve 184,max,Length 400
0,-0.01430600196421823,Torsion,Curve 184,linear,Length 400
1,-0.054838244670375534,Curvature,Curve 184,linear,Length 400
2,-0.19158292215332426,Density,Curve 184,linear,Length 400
0,0.12700834759034071,Torsion,Curve 185,max,Length 400
1,-0.06264562215526727,Curvature,Curve 185,max,Length 400
2,-0.03049875182005384,Density,Curve 185,max,Length 400
0,0.07351984077039753,Torsion,Curve 185,linear,Length 400
1,0.024833380448503622,Curvature,Curve 185,linear,Length 400
2,-0.1923052655378291,Density,Curve 185,linear,Length 400
0,-0.018583560324213773,Torsion,Curve 186,max,Length 400
1,-0.062690396089772,Curvature,Curve 186,max,Length 400
2,0.1741287303442335,Density,Curve 186,max,Length 400
0,-0.05948056383424266,Torsion,Curve 186,linear,Length 400
1,-0.0180082913176189,Curvature,Curve 186,linear,Length 400
2,0.17603347984104836,Density,Curve 186,linear,Length 400
0,-0.0024158881820361953,Torsion,Curve 187,max,Length 400
1,-0.04935148524221829,Curvature,Curve 187,max,Length 400
2,0.3621910303542039,Density,Curve 187,max,Length 400
0,-0.01675527334325293,Torsion,Curve 187,linear,Length 400
1,-0.05609918978569052,Curvature,Curve 187,linear,Length 400
2,0.2506098936172914,Density,Curve 187,linear,Length 400
0,-0.02521929695696283,Torsion,Curve 188,max,Length 400
1,-0.09166645590802336,Curvature,Curve 188,max,Length 400
2,0.33703913880024966,Density,Curve 188,max,Length 400
0,0.01654316712858579,Torsion,Curve 188,linear,Length 400
1,-0.0407474120915142,Curvature,Curve 188,linear,Length 400
2,0.0012113537336634465,Density,Curve 188,linear,Length 400
0,0.014792848162673584,Torsion,Curve 189,max,Length 400
1,-0.024063563610170372,Curvature,Curve 189,max,Length 400
2,0.32794810138176744,Density,Curve 189,max,Length 400
0,0.05809501145360549,Torsion,Curve 189,linear,Length 400
1,-0.033415949943954956,Curvature,Curve 189,linear,Length 400
2,-0.12023224348606872,Density,Curve 189,linear,Length 400
0,0.12824679311457243,Torsion,Curve 190,max,Length 400
1,-0.11380357535060885,Curvature,Curve 190,max,Length 400
2,0.014872864599576187,Density,Curve 190,max,Length 400
0,0.07883032639435364,Torsion,Curve 190,linear,Length 400
1,-0.038232151286773985,Curvature,Curve 190,linear,Length 400
2,-0.04101055230419602,Density,Curve 190,linear,Length 400
0,0.04045534853385424,Torsion,Curve 191,max,Length 400
1,-0.02471481714305935,Curvature,Curve 191,max,Length 400
2,0.22867778865157035,Density,Curve 191,max,Length 400
0,0.02001070167730097,Torsion,Curve 191,linear,Length 400
1,-0.04109915594934408,Curvature,Curve 191,linear,Length 400
2,0.08857197175617658,Density,Curve 191,linear,Length 400
0,0.010472110550530482,Torsion,Curve 192,max,Length 400
1,-0.07087542334046835,Curvature,Curve 192,max,Length 400
2,0.09378019142845254,Density,Curve 192,max,Length 400
0,-0.07709044224869317,Torsion,Curve 192,linear,Length 400
1,0.004452846377500732,Curvature,Curve 192,linear,Length 400
2,-0.005933680399143294,Density,Curve 192,linear,Length 400
0,0.0021561192476701194,Torsion,Curve 193,max,Length 400
1,-0.09036427749598419,Curvature,Curve 193,max,Length 400
2,0.3355392843234821,Density,Curve 193,max,Length 400
0,0.035382961261853405,Torsion,Curve 193,linear,Length 400
1,-0.04619761183574857,Curvature,Curve 193,linear,Length 400
2,0.017018031919844058,Density,Curve 193,linear,Length 400
0,0.06192989593648008,Torsion,Curve 194,max,Length 400
1,-0.02947554349657163,Curvature,Curve 194,max,Length 400
2,0.2177364439710051,Density,Curve 194,max,Length 400
0,0.0457170590776013,Torsion,Curve 194,linear,Length 400
1,-0.012933568587599201,Curvature,Curve 194,linear,Length 400
2,-0.020040290895548443,Density,Curve 194,linear,Length 400
0,0.0473214464887779,Torsion,Curve 195,max,Length 400
1,-0.09491032343161172,Curvature,Curve 195,max,Length 400
2,0.07939305050523641,Density,Curve 195,max,Length 400
0,0.02885818710812599,Torsion,Curve 195,linear,Length 400
1,-0.03177877153032943,Curvature,Curve 195,linear,Length 400
2,-0.13288200567965644,Density,Curve 195,linear,Length 400
0,0.1423773605444753,Torsion,Curve 196,max,Length 400
1,-0.08519743388853057,Curvature,Curve 196,max,Length 400
2,-0.05912397375207997,Density,Curve 196,max,Length 400
0,0.12015877725135116,Torsion,Curve 196,linear,Length 400
